1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,0.79,nan,nan,nan,nan,nan,nan
1.00,0.88,0.79,nan,nan,nan,nan,nan
1.00,0.85,0.82,nan,nan,nan,nan,nan
1.00,0.80,0.81,nan,nan,nan,nan,nan
1.00,0.74,0.71,nan,nan,nan,nan,nan
1.00,0.70,0.80,nan,nan,nan,nan,nan
1.00,0.81,0.83,nan,nan,nan,nan,nan
1.00,0.80,0.73,nan,nan,nan,nan,nan
1.00,0.81,0.76,nan,nan,nan,nan,nan
1.00,0.85,0.84,nan,nan,nan,nan,nan
1.00,0.92,0.94,nan,nan,nan,nan,nan
1.00,0.97,0.96,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,0.83,nan,nan,nan,nan,nan,nan
1.00,0.90,0.86,nan,nan,nan,nan,nan
1.00,0.95,0.87,0.76,nan,nan,nan,nan
1.00,0.95,0.92,0.75,nan,nan,nan,nan
1.00,0.94,0.88,0.68,nan,nan,nan,nan
1.00,0.82,0.80,0.66,nan,nan,nan,nan
1.00,0.90,0.84,0.55,nan,nan,nan,nan
1.00,0.97,0.79,0.51,nan,nan,nan,nan
1.00,0.94,0.71,0.51,nan,nan,nan,nan
1.00,0.96,0.77,0.54,nan,nan,nan,nan
1.00,0.96,0.77,0.69,nan,nan,nan,nan
1.00,0.97,0.89,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,0.88,nan,nan,nan,nan,nan,nan
1.00,0.92,0.84,nan,nan,nan,nan,nan
1.00,0.96,0.87,0.84,nan,nan,nan,nan
1.00,0.96,0.95,0.85,0.60,nan,nan,nan
1.00,0.96,0.95,0.93,0.69,nan,nan,nan
1.00,0.84,0.91,0.88,0.37,nan,nan,nan
1.00,0.80,0.93,0.73,0.65,nan,nan,nan
1.00,0.96,0.86,0.82,0.72,nan,nan,nan
1.00,0.91,0.78,0.81,0.69,nan,nan,nan
1.00,0.92,0.78,0.77,0.72,nan,nan,nan
1.00,0.97,0.82,0.82,0.79,nan,nan,nan
1.00,0.98,0.82,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,0.90,nan,nan,nan,nan,nan,nan
1.00,0.91,0.72,nan,nan,nan,nan,nan
1.00,0.95,0.85,0.85,nan,nan,nan,nan
1.00,0.96,0.92,0.85,0.70,nan,nan,nan
1.00,0.97,0.91,0.93,0.76,0.62,nan,nan
1.00,0.81,0.83,0.85,0.47,0.48,0.11,nan
1.00,0.86,0.71,0.55,0.53,0.50,0.21,nan
1.00,0.89,0.69,0.45,0.54,0.34,0.11,nan
1.00,0.93,0.81,0.47,0.49,0.27,0.03,nan
1.00,0.92,0.80,0.37,0.60,0.43,0.11,nan
1.00,0.90,0.63,0.45,0.39,nan,nan,nan
1.00,0.96,0.81,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,0.89,nan,nan,nan,nan,nan,nan
1.00,0.91,0.76,nan,nan,nan,nan,nan
1.00,0.93,0.82,0.66,nan,nan,nan,nan
1.00,0.94,0.91,0.65,0.64,nan,nan,nan
1.00,0.96,0.88,0.71,0.72,0.48,nan,nan
1.00,0.83,0.80,0.66,0.56,0.45,0.22,nan
1.00,0.90,0.68,0.63,0.53,0.47,0.39,nan
1.00,0.96,0.86,0.75,0.71,0.54,0.28,0.08
1.00,0.95,0.86,0.77,0.60,0.35,0.30,0.30
1.00,0.94,0.84,0.71,0.52,0.41,0.36,nan
1.00,0.92,0.61,0.66,0.21,nan,nan,nan
1.00,0.74,0.75,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,0.88,nan,nan,nan,nan,nan,nan
1.00,0.92,0.78,nan,nan,nan,nan,nan
1.00,0.91,0.78,0.56,nan,nan,nan,nan
1.00,0.90,0.80,0.53,0.42,nan,nan,nan
1.00,0.84,0.77,0.58,0.59,0.45,nan,nan
1.00,0.91,0.85,0.77,0.75,0.72,0.51,nan
1.00,0.96,0.74,0.80,0.62,0.56,0.32,nan
1.00,0.94,0.84,0.77,0.65,0.41,0.25,0.19
1.00,0.95,0.87,0.82,0.71,0.34,0.22,0.18
1.00,0.94,0.83,0.70,0.40,0.31,0.26,nan
1.00,0.93,0.69,0.65,0.41,nan,nan,nan
1.00,0.79,0.79,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,0.92,nan,nan,nan,nan,nan,nan
1.00,0.94,0.81,nan,nan,nan,nan,nan
1.00,0.95,0.85,0.73,nan,nan,nan,nan
1.00,0.91,0.87,0.73,0.57,nan,nan,nan
1.00,0.86,0.84,0.71,0.72,0.52,nan,nan
1.00,0.93,0.89,0.46,0.74,0.39,0.27,nan
1.00,0.97,0.85,0.81,0.68,0.58,0.31,nan
1.00,0.93,0.81,0.67,0.46,0.37,0.32,0.22
1.00,0.95,0.88,0.73,0.61,0.31,0.27,0.13
1.00,0.95,0.87,0.66,0.46,0.26,0.14,nan
1.00,0.93,0.72,0.62,0.21,nan,nan,nan
1.00,0.80,0.79,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,0.92,nan,nan,nan,nan,nan,nan
1.00,0.93,0.80,nan,nan,nan,nan,nan
1.00,0.95,0.86,0.77,nan,nan,nan,nan
1.00,0.94,0.93,0.80,0.58,nan,nan,nan
1.00,0.92,0.89,0.73,0.64,0.33,nan,nan
1.00,0.87,0.84,0.56,0.53,0.36,0.30,nan
1.00,0.95,0.84,0.68,0.59,0.48,0.26,nan
1.00,0.95,0.78,0.75,0.47,0.39,0.17,nan
1.00,0.96,0.81,0.74,0.46,0.34,0.16,nan
1.00,0.94,0.83,0.69,0.46,0.28,0.12,nan
1.00,0.91,0.82,0.64,0.31,nan,nan,nan
1.00,0.87,0.76,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,0.88,nan,nan,nan,nan,nan,nan
1.00,0.91,0.83,nan,nan,nan,nan,nan
1.00,0.93,0.86,0.73,nan,nan,nan,nan
1.00,0.92,0.89,0.77,0.60,nan,nan,nan
1.00,0.91,0.90,0.85,0.69,0.25,nan,nan
1.00,0.82,0.85,0.67,0.36,0.31,nan,nan
1.00,0.91,0.83,0.65,0.54,0.47,nan,nan
1.00,0.94,0.77,0.66,0.44,0.41,nan,nan
1.00,0.93,0.77,0.56,0.40,0.30,nan,nan
1.00,0.91,0.78,0.48,0.42,0.21,nan,nan
1.00,0.90,0.84,0.41,0.32,nan,nan,nan
1.00,0.84,0.76,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,0.63,nan,nan,nan,nan,nan,nan
1.00,0.68,0.73,nan,nan,nan,nan,nan
1.00,0.71,0.72,0.58,nan,nan,nan,nan
1.00,0.70,0.82,0.62,nan,nan,nan,nan
1.00,0.90,0.85,0.73,nan,nan,nan,nan
1.00,0.85,0.78,0.52,nan,nan,nan,nan
1.00,0.79,0.83,0.65,nan,nan,nan,nan
1.00,0.75,0.72,0.52,nan,nan,nan,nan
1.00,0.81,0.66,0.39,nan,nan,nan,nan
1.00,0.85,0.69,0.35,nan,nan,nan,nan
1.00,0.88,0.78,0.30,nan,nan,nan,nan
1.00,0.90,0.78,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,0.71,nan,nan,nan,nan,nan,nan
1.00,0.76,0.63,nan,nan,nan,nan,nan
1.00,0.74,0.65,nan,nan,nan,nan,nan
1.00,0.78,0.74,nan,nan,nan,nan,nan
1.00,0.71,0.71,nan,nan,nan,nan,nan
1.00,0.79,0.67,nan,nan,nan,nan,nan
1.00,0.84,0.77,nan,nan,nan,nan,nan
1.00,0.84,0.73,nan,nan,nan,nan,nan
1.00,0.74,0.50,nan,nan,nan,nan,nan
1.00,0.78,0.47,nan,nan,nan,nan,nan
1.00,0.78,0.47,nan,nan,nan,nan,nan
1.00,0.77,0.52,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,0.84,nan,nan,nan,nan,nan,nan
1.00,0.84,nan,nan,nan,nan,nan,nan
1.00,0.83,nan,nan,nan,nan,nan,nan
1.00,0.84,nan,nan,nan,nan,nan,nan
1.00,0.87,nan,nan,nan,nan,nan,nan
1.00,0.89,nan,nan,nan,nan,nan,nan
1.00,0.90,nan,nan,nan,nan,nan,nan
1.00,0.90,nan,nan,nan,nan,nan,nan
1.00,0.87,nan,nan,nan,nan,nan,nan
1.00,0.86,nan,nan,nan,nan,nan,nan
1.00,0.87,nan,nan,nan,nan,nan,nan
1.00,0.90,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
1.00,nan,nan,nan,nan,nan,nan,nan
